Group,Subgroup,Time_Period,Value,Risk
By State,California,2021-12-01,21.5,Mild
By State,Colorado,2021-12-01,22.2,Mild
By State,Connecticut,2021-12-01,21.1,Mild
By State,Delaware,2021-12-01,16.3,Mild
By State,District of Columbia,2021-12-01,20.7,Mild
By State,Florida,2021-12-01,19.3,Mild
By State,Georgia,2021-12-01,22.4,Mild
By State,Hawaii,2021-12-01,22.1,Mild
By State,Idaho,2021-12-01,22.1,Mild
By State,Illinois,2021-12-01,18.0,Mild
By State,Indiana,2021-12-01,21.7,Mild
By State,Iowa,2021-12-01,20.7,Mild
By State,Kansas,2021-12-01,21.6,Mild
By State,Kentucky,2021-12-01,28.2,Mild
By State,Louisiana,2021-12-01,25.5,Mild
By State,Maine,2021-12-01,20.0,Mild
By State,Maryland,2021-12-01,19.5,Mild
By State,Massachusetts,2021-12-01,20.4,Mild
By State,Michigan,2021-12-01,22.4,Mild
By State,Minnesota,2021-12-01,17.9,Mild
By State,Mississippi,2021-12-01,23.2,Mild
By State,Missouri,2021-12-01,22.1,Mild
By State,Montana,2021-12-01,17.8,Mild
By State,Nebraska,2021-12-01,17.7,Mild
By State,Nevada,2021-12-01,27.4,Mild
By State,New Hampshire,2021-12-01,21.1,Mild
By State,New Jersey,2021-12-01,18.7,Mild
By State,New Mexico,2021-12-01,26.9,Mild
By State,New York,2021-12-01,23.1,Mild
By State,North Carolina,2021-12-01,21.2,Mild
By State,North Dakota,2021-12-01,21.1,Mild
By State,Ohio,2021-12-01,20.3,Mild
By State,Oklahoma,2021-12-01,28.2,Mild
By State,Oregon,2021-12-01,25.9,Mild
By State,Pennsylvania,2021-12-01,19.2,Mild
By State,Rhode Island,2021-12-01,19.3,Mild
By State,South Carolina,2021-12-01,18.1,Mild
By State,South Dakota,2021-12-01,17.3,Mild
By State,Tennessee,2021-12-01,20.3,Mild
By State,Texas,2021-12-01,21.2,Mild
By State,Utah,2021-12-01,22.6,Mild
By State,Vermont,2021-12-01,18.8,Mild
By State,Virginia,2021-12-01,22.4,Mild
By State,Washington,2021-12-01,23.7,Mild
By State,West Virginia,2021-12-01,25.2,Mild
By State,Wisconsin,2021-12-01,18.0,Mild
By State,Wyoming,2021-12-01,24.2,Mild
