Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2020-06-11,37.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2020-06-11,33.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2020-06-11,38.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2020-06-11,25.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2020-06-11,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2020-06-11,36.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2020-06-11,33.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2020-06-11,35.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2020-06-11,34.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2020-06-11,43.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2020-06-11,35.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2020-06-11,32.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2020-06-11,35.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2020-06-11,28.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2020-06-11,31.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2020-06-11,39.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2020-06-11,36.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2020-06-11,36.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2020-06-11,33.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2020-06-11,34.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2020-06-11,32.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2020-06-11,26.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2020-06-11,32.6,High
Symptoms of Depressive Disorder,By State,Alabama,2020-06-18,27.5,Moderate
Symptoms of Depressive Disorder,By State,Alaska,2020-06-18,25.7,Moderate
Symptoms of Depressive Disorder,By State,Arizona,2020-06-18,28.9,Moderate
Symptoms of Depressive Disorder,By State,Arkansas,2020-06-18,28.7,Moderate
Symptoms of Depressive Disorder,By State,California,2020-06-18,26.4,Moderate
Symptoms of Depressive Disorder,By State,Colorado,2020-06-18,23.0,Mild
Symptoms of Depressive Disorder,By State,Connecticut,2020-06-18,28.7,Moderate
Symptoms of Depressive Disorder,By State,Delaware,2020-06-18,22.9,Mild
Symptoms of Depressive Disorder,By State,District of Columbia,2020-06-18,31.0,High
Symptoms of Depressive Disorder,By State,Florida,2020-06-18,28.8,Moderate
Symptoms of Depressive Disorder,By State,Georgia,2020-06-18,27.9,Moderate
Symptoms of Depressive Disorder,By State,Hawaii,2020-06-18,18.3,Mild
Symptoms of Depressive Disorder,By State,Idaho,2020-06-18,23.0,Mild
Symptoms of Depressive Disorder,By State,Illinois,2020-06-18,23.8,Mild
Symptoms of Depressive Disorder,By State,Indiana,2020-06-18,23.7,Mild
Symptoms of Depressive Disorder,By State,Iowa,2020-06-18,26.1,Moderate
Symptoms of Depressive Disorder,By State,Kansas,2020-06-18,24.4,Mild
Symptoms of Depressive Disorder,By State,Kentucky,2020-06-18,29.0,Moderate
Symptoms of Depressive Disorder,By State,Louisiana,2020-06-18,35.6,Extreme
Symptoms of Depressive Disorder,By State,Maine,2020-06-18,19.0,Mild
Symptoms of Depressive Disorder,By State,Maryland,2020-06-18,22.0,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2020-06-18,22.8,Mild
Symptoms of Depressive Disorder,By State,Michigan,2020-06-18,23.3,Mild
Symptoms of Depressive Disorder,By State,Minnesota,2020-06-18,21.5,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2020-06-18,29.3,Moderate
Symptoms of Depressive Disorder,By State,Missouri,2020-06-18,25.0,Moderate
Symptoms of Depressive Disorder,By State,Montana,2020-06-18,21.6,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2020-06-18,22.1,Mild
Symptoms of Depressive Disorder,By State,Nevada,2020-06-18,32.5,High
Symptoms of Depressive Disorder,By State,New Hampshire,2020-06-18,23.0,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2020-06-18,24.4,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2020-06-18,29.4,Moderate
Symptoms of Depressive Disorder,By State,New York,2020-06-18,24.2,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2020-06-18,22.5,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2020-06-18,25.1,Moderate
Symptoms of Depressive Disorder,By State,Ohio,2020-06-18,21.5,Mild
Symptoms of Depressive Disorder,By State,Oklahoma,2020-06-18,33.2,High
Symptoms of Depressive Disorder,By State,Oregon,2020-06-18,31.0,High
Symptoms of Depressive Disorder,By State,Pennsylvania,2020-06-18,27.3,Moderate
Symptoms of Depressive Disorder,By State,Rhode Island,2020-06-18,22.1,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2020-06-18,22.4,Mild
Symptoms of Depressive Disorder,By State,South Dakota,2020-06-18,21.7,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2020-06-18,26.8,Moderate
Symptoms of Depressive Disorder,By State,Texas,2020-06-18,25.6,Moderate
Symptoms of Depressive Disorder,By State,Utah,2020-06-18,27.3,Moderate
Symptoms of Depressive Disorder,By State,Vermont,2020-06-18,18.4,Mild
Symptoms of Depressive Disorder,By State,Virginia,2020-06-18,26.9,Moderate
Symptoms of Depressive Disorder,By State,Washington,2020-06-18,26.4,Moderate
Symptoms of Depressive Disorder,By State,West Virginia,2020-06-18,30.2,High
Symptoms of Depressive Disorder,By State,Wisconsin,2020-06-18,15.7,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2020-06-18,17.6,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-06-18,33.7,High
Symptoms of Anxiety Disorder,By State,Alaska,2020-06-18,31.8,High
Symptoms of Anxiety Disorder,By State,Arizona,2020-06-18,34.7,High
Symptoms of Anxiety Disorder,By State,Arkansas,2020-06-18,32.7,High
Symptoms of Anxiety Disorder,By State,California,2020-06-18,34.4,High
Symptoms of Anxiety Disorder,By State,Colorado,2020-06-18,26.7,Moderate
Symptoms of Anxiety Disorder,By State,Connecticut,2020-06-18,34.5,High
Symptoms of Anxiety Disorder,By State,Delaware,2020-06-18,23.6,Mild
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-06-18,39.6,Extreme
Symptoms of Anxiety Disorder,By State,Florida,2020-06-18,33.3,High
Symptoms of Anxiety Disorder,By State,Georgia,2020-06-18,32.6,High
Symptoms of Anxiety Disorder,By State,Hawaii,2020-06-18,22.9,Mild
Symptoms of Anxiety Disorder,By State,Idaho,2020-06-18,28.3,Moderate
Symptoms of Anxiety Disorder,By State,Illinois,2020-06-18,30.6,High
Symptoms of Anxiety Disorder,By State,Indiana,2020-06-18,30.6,High
Symptoms of Anxiety Disorder,By State,Iowa,2020-06-18,32.4,High
Symptoms of Anxiety Disorder,By State,Kansas,2020-06-18,29.4,Moderate
Symptoms of Anxiety Disorder,By State,Kentucky,2020-06-18,33.2,High
Symptoms of Anxiety Disorder,By State,Louisiana,2020-06-18,41.3,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2020-06-18,24.1,Mild
Symptoms of Anxiety Disorder,By State,Maryland,2020-06-18,30.1,High
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-06-18,27.9,Moderate
Symptoms of Anxiety Disorder,By State,Michigan,2020-06-18,27.4,Moderate
Symptoms of Anxiety Disorder,By State,Minnesota,2020-06-18,25.0,Moderate
Symptoms of Anxiety Disorder,By State,Mississippi,2020-06-18,31.8,High
Symptoms of Anxiety Disorder,By State,Missouri,2020-06-18,28.3,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2020-06-18,27.8,Moderate
Symptoms of Anxiety Disorder,By State,Nebraska,2020-06-18,25.0,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2020-06-18,38.4,Extreme
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-06-18,31.2,High
Symptoms of Anxiety Disorder,By State,New Jersey,2020-06-18,30.8,High
Symptoms of Anxiety Disorder,By State,New Mexico,2020-06-18,39.0,Extreme
Symptoms of Anxiety Disorder,By State,New York,2020-06-18,26.9,Moderate
Symptoms of Anxiety Disorder,By State,North Carolina,2020-06-18,29.1,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2020-06-18,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Ohio,2020-06-18,27.7,Moderate
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-06-18,39.0,Extreme
Symptoms of Anxiety Disorder,By State,Oregon,2020-06-18,37.1,Extreme
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-06-18,32.7,High
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-06-18,28.2,Moderate
Symptoms of Anxiety Disorder,By State,South Carolina,2020-06-18,31.4,High
Symptoms of Anxiety Disorder,By State,South Dakota,2020-06-18,24.2,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2020-06-18,30.8,High
Symptoms of Anxiety Disorder,By State,Texas,2020-06-18,32.1,High
Symptoms of Anxiety Disorder,By State,Utah,2020-06-18,33.3,High
Symptoms of Anxiety Disorder,By State,Vermont,2020-06-18,25.0,Moderate
Symptoms of Anxiety Disorder,By State,Virginia,2020-06-18,31.9,High
Symptoms of Anxiety Disorder,By State,Washington,2020-06-18,30.5,High
Symptoms of Anxiety Disorder,By State,West Virginia,2020-06-18,34.7,High
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-06-18,21.3,Mild
Symptoms of Anxiety Disorder,By State,Wyoming,2020-06-18,23.7,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-06-18,38.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-06-18,37.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-06-18,40.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-06-18,38.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-06-18,39.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-06-18,31.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-06-18,39.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-06-18,30.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-06-18,43.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-06-18,39.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-06-18,36.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-06-18,29.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-06-18,31.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-06-18,34.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-06-18,35.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2020-06-18,37.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2020-06-18,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2020-06-18,38.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2020-06-18,46.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2020-06-18,28.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2020-06-18,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2020-06-18,33.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2020-06-18,31.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2020-06-18,30.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2020-06-18,37.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2020-06-18,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2020-06-18,30.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2020-06-18,31.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2020-06-18,45.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2020-06-18,34.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2020-06-18,34.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2020-06-18,42.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2020-06-18,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2020-06-18,34.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2020-06-18,33.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2020-06-18,31.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2020-06-18,44.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2020-06-18,42.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2020-06-18,39.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2020-06-18,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2020-06-18,34.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2020-06-18,31.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2020-06-18,36.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2020-06-18,36.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2020-06-18,37.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2020-06-18,27.9,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2020-06-18,36.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2020-06-18,34.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2020-06-18,38.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2020-06-18,24.6,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2020-06-18,28.4,Moderate
Symptoms of Depressive Disorder,By State,Alabama,2020-06-25,26.5,Moderate
Symptoms of Depressive Disorder,By State,Alaska,2020-06-25,23.8,Mild
Symptoms of Depressive Disorder,By State,Arizona,2020-06-25,32.7,High
Symptoms of Depressive Disorder,By State,Arkansas,2020-06-25,29.6,Moderate
Symptoms of Depressive Disorder,By State,California,2020-06-25,27.6,Moderate
Symptoms of Depressive Disorder,By State,Colorado,2020-06-25,26.1,Moderate
Symptoms of Depressive Disorder,By State,Connecticut,2020-06-25,24.0,Mild
Symptoms of Depressive Disorder,By State,Delaware,2020-06-25,25.4,Moderate
Symptoms of Depressive Disorder,By State,District of Columbia,2020-06-25,27.6,Moderate
Symptoms of Depressive Disorder,By State,Florida,2020-06-25,31.8,High
Symptoms of Depressive Disorder,By State,Georgia,2020-06-25,31.4,High
Symptoms of Depressive Disorder,By State,Hawaii,2020-06-25,28.2,Moderate
Symptoms of Depressive Disorder,By State,Idaho,2020-06-25,29.5,Moderate
Symptoms of Depressive Disorder,By State,Illinois,2020-06-25,28.1,Moderate
Symptoms of Depressive Disorder,By State,Indiana,2020-06-25,26.2,Moderate
Symptoms of Depressive Disorder,By State,Iowa,2020-06-25,23.1,Mild
Symptoms of Depressive Disorder,By State,Kansas,2020-06-25,20.9,Mild
Symptoms of Depressive Disorder,By State,Kentucky,2020-06-25,26.4,Moderate
Symptoms of Depressive Disorder,By State,Louisiana,2020-06-25,32.2,High
Symptoms of Depressive Disorder,By State,Maine,2020-06-25,23.8,Mild
Symptoms of Depressive Disorder,By State,Maryland,2020-06-25,22.1,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2020-06-25,24.2,Mild
Symptoms of Depressive Disorder,By State,Michigan,2020-06-25,23.5,Mild
Symptoms of Depressive Disorder,By State,Minnesota,2020-06-25,22.3,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2020-06-25,34.4,High
Symptoms of Depressive Disorder,By State,Missouri,2020-06-25,25.6,Moderate
Symptoms of Depressive Disorder,By State,Montana,2020-06-25,22.2,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2020-06-25,22.0,Mild
Symptoms of Depressive Disorder,By State,Nevada,2020-06-25,26.8,Moderate
Symptoms of Depressive Disorder,By State,New Hampshire,2020-06-25,24.3,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2020-06-25,24.2,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2020-06-25,29.7,Moderate
Symptoms of Depressive Disorder,By State,New York,2020-06-25,23.9,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2020-06-25,22.7,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2020-06-25,25.0,Moderate
Symptoms of Depressive Disorder,By State,Ohio,2020-06-25,23.3,Mild
Symptoms of Depressive Disorder,By State,Oklahoma,2020-06-25,32.8,High
Symptoms of Depressive Disorder,By State,Oregon,2020-06-25,27.1,Moderate
Symptoms of Depressive Disorder,By State,Pennsylvania,2020-06-25,26.5,Moderate
Symptoms of Depressive Disorder,By State,Rhode Island,2020-06-25,24.0,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2020-06-25,28.9,Moderate
Symptoms of Depressive Disorder,By State,South Dakota,2020-06-25,25.1,Moderate
Symptoms of Depressive Disorder,By State,Tennessee,2020-06-25,30.5,High
Symptoms of Depressive Disorder,By State,Texas,2020-06-25,28.2,Moderate
Symptoms of Depressive Disorder,By State,Utah,2020-06-25,26.0,Moderate
Symptoms of Depressive Disorder,By State,Vermont,2020-06-25,22.3,Mild
Symptoms of Depressive Disorder,By State,Virginia,2020-06-25,24.2,Mild
Symptoms of Depressive Disorder,By State,Washington,2020-06-25,31.1,High
Symptoms of Depressive Disorder,By State,West Virginia,2020-06-25,34.5,High
Symptoms of Depressive Disorder,By State,Wisconsin,2020-06-25,19.0,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2020-06-25,23.4,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-06-25,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Alaska,2020-06-25,32.5,High
Symptoms of Anxiety Disorder,By State,Arizona,2020-06-25,39.7,Extreme
Symptoms of Anxiety Disorder,By State,Arkansas,2020-06-25,33.5,High
Symptoms of Anxiety Disorder,By State,California,2020-06-25,32.2,High
Symptoms of Anxiety Disorder,By State,Colorado,2020-06-25,33.0,High
Symptoms of Anxiety Disorder,By State,Connecticut,2020-06-25,32.5,High
Symptoms of Anxiety Disorder,By State,Delaware,2020-06-25,27.4,Moderate
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-06-25,29.6,Moderate
Symptoms of Anxiety Disorder,By State,Florida,2020-06-25,37.7,Extreme
