Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk
Symptoms of Depressive Disorder,By State,New York,2021-04-14,23.3,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2021-04-14,22.4,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2021-04-14,23.1,Mild
Symptoms of Depressive Disorder,By State,Ohio,2021-04-14,19.9,Mild
Symptoms of Depressive Disorder,By State,Oklahoma,2021-04-14,19.5,Mild
Symptoms of Depressive Disorder,By State,Oregon,2021-04-14,21.2,Mild
Symptoms of Depressive Disorder,By State,Pennsylvania,2021-04-14,20.9,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2021-04-14,17.1,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2021-04-14,21.8,Mild
Symptoms of Depressive Disorder,By State,South Dakota,2021-04-14,16.4,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2021-04-14,22.4,Mild
Symptoms of Depressive Disorder,By State,Texas,2021-04-14,25.5,Moderate
Symptoms of Depressive Disorder,By State,Utah,2021-04-14,17.8,Mild
Symptoms of Depressive Disorder,By State,Vermont,2021-04-14,23.7,Mild
Symptoms of Depressive Disorder,By State,Virginia,2021-04-14,18.7,Mild
Symptoms of Depressive Disorder,By State,Washington,2021-04-14,21.9,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2021-04-14,29.1,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2021-04-14,14.9,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2021-04-14,15.7,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2021-04-14,29.8,High
Symptoms of Anxiety Disorder,By State,Alaska,2021-04-14,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Arizona,2021-04-14,30.3,High
Symptoms of Anxiety Disorder,By State,Arkansas,2021-04-14,26.1,Moderate
Symptoms of Anxiety Disorder,By State,California,2021-04-14,30.5,High
Symptoms of Anxiety Disorder,By State,Colorado,2021-04-14,25.9,Moderate
Symptoms of Anxiety Disorder,By State,Connecticut,2021-04-14,27.3,Moderate
Symptoms of Anxiety Disorder,By State,Delaware,2021-04-14,21.8,Mild
Symptoms of Anxiety Disorder,By State,District of Columbia,2021-04-14,31.2,High
Symptoms of Anxiety Disorder,By State,Florida,2021-04-14,30.2,High
Symptoms of Anxiety Disorder,By State,Georgia,2021-04-14,27.9,Moderate
Symptoms of Anxiety Disorder,By State,Hawaii,2021-04-14,24.5,Mild
Symptoms of Anxiety Disorder,By State,Idaho,2021-04-14,23.4,Mild
Symptoms of Anxiety Disorder,By State,Illinois,2021-04-14,25.1,Moderate
Symptoms of Anxiety Disorder,By State,Indiana,2021-04-14,29.7,Moderate
Symptoms of Anxiety Disorder,By State,Iowa,2021-04-14,24.0,Mild
Symptoms of Anxiety Disorder,By State,Kansas,2021-04-14,24.0,Mild
Symptoms of Anxiety Disorder,By State,Kentucky,2021-04-14,29.0,Moderate
Symptoms of Anxiety Disorder,By State,Louisiana,2021-04-14,31.0,High
Symptoms of Anxiety Disorder,By State,Maine,2021-04-14,22.7,Mild
Symptoms of Anxiety Disorder,By State,Maryland,2021-04-14,27.5,Moderate
Symptoms of Anxiety Disorder,By State,Massachusetts,2021-04-14,27.9,Moderate
Symptoms of Anxiety Disorder,By State,Michigan,2021-04-14,28.1,Moderate
Symptoms of Anxiety Disorder,By State,Minnesota,2021-04-14,20.1,Mild
Symptoms of Anxiety Disorder,By State,Mississippi,2021-04-14,24.4,Mild
Symptoms of Anxiety Disorder,By State,Missouri,2021-04-14,28.9,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2021-04-14,30.4,High
Symptoms of Anxiety Disorder,By State,Nebraska,2021-04-14,25.6,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2021-04-14,27.4,Moderate
Symptoms of Anxiety Disorder,By State,New Hampshire,2021-04-14,23.3,Mild
Symptoms of Anxiety Disorder,By State,New Jersey,2021-04-14,27.6,Moderate
Symptoms of Anxiety Disorder,By State,New Mexico,2021-04-14,27.4,Moderate
Symptoms of Anxiety Disorder,By State,New York,2021-04-14,26.9,Moderate
Symptoms of Anxiety Disorder,By State,North Carolina,2021-04-14,26.7,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2021-04-14,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Ohio,2021-04-14,21.7,Mild
Symptoms of Anxiety Disorder,By State,Oklahoma,2021-04-14,23.5,Mild
Symptoms of Anxiety Disorder,By State,Oregon,2021-04-14,29.6,Moderate
Symptoms of Anxiety Disorder,By State,Pennsylvania,2021-04-14,24.8,Moderate
Symptoms of Anxiety Disorder,By State,Rhode Island,2021-04-14,23.0,Mild
Symptoms of Anxiety Disorder,By State,South Carolina,2021-04-14,24.9,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2021-04-14,22.2,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2021-04-14,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Texas,2021-04-14,30.9,High
Symptoms of Anxiety Disorder,By State,Utah,2021-04-14,20.2,Mild
Symptoms of Anxiety Disorder,By State,Vermont,2021-04-14,26.0,Moderate
Symptoms of Anxiety Disorder,By State,Virginia,2021-04-14,22.3,Mild
Symptoms of Anxiety Disorder,By State,Washington,2021-04-14,25.2,Moderate
Symptoms of Anxiety Disorder,By State,West Virginia,2021-04-14,35.6,Extreme
Symptoms of Anxiety Disorder,By State,Wisconsin,2021-04-14,22.9,Mild
Symptoms of Anxiety Disorder,By State,Wyoming,2021-04-14,16.9,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2021-04-14,35.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2021-04-14,31.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2021-04-14,34.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2021-04-14,34.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2021-04-14,37.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2021-04-14,31.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2021-04-14,31.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2021-04-14,24.7,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2021-04-14,37.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2021-04-14,35.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2021-04-14,33.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2021-04-14,28.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2021-04-14,30.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2021-04-14,29.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2021-04-14,33.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2021-04-14,29.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2021-04-14,28.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2021-04-14,34.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2021-04-14,34.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2021-04-14,25.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2021-04-14,32.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2021-04-14,31.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2021-04-14,33.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2021-04-14,24.7,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2021-04-14,30.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2021-04-14,32.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2021-04-14,36.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2021-04-14,31.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2021-04-14,32.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2021-04-14,27.3,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2021-04-14,32.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2021-04-14,30.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2021-04-14,31.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2021-04-14,31.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2021-04-14,31.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2021-04-14,27.1,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2021-04-14,29.1,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2021-04-14,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2021-04-14,30.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2021-04-14,26.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2021-04-14,29.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2021-04-14,26.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2021-04-14,31.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2021-04-14,34.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2021-04-14,25.1,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2021-04-14,31.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2021-04-14,25.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2021-04-14,29.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2021-04-14,42.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2021-04-14,26.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2021-04-14,22.0,Mild
Symptoms of Depressive Disorder,By State,Alabama,2021-04-28,27.3,Moderate
Symptoms of Depressive Disorder,By State,Alaska,2021-04-28,24.4,Mild
Symptoms of Depressive Disorder,By State,Arizona,2021-04-28,20.4,Mild
Symptoms of Depressive Disorder,By State,Arkansas,2021-04-28,27.2,Moderate
Symptoms of Depressive Disorder,By State,California,2021-04-28,23.1,Mild
Symptoms of Depressive Disorder,By State,Colorado,2021-04-28,21.3,Mild
Symptoms of Depressive Disorder,By State,Connecticut,2021-04-28,18.2,Mild
Symptoms of Depressive Disorder,By State,Delaware,2021-04-28,23.1,Mild
Symptoms of Depressive Disorder,By State,District of Columbia,2021-04-28,21.0,Mild
Symptoms of Depressive Disorder,By State,Florida,2021-04-28,25.7,Moderate
Symptoms of Depressive Disorder,By State,Georgia,2021-04-28,23.0,Mild
Symptoms of Depressive Disorder,By State,Hawaii,2021-04-28,15.9,Mild
Symptoms of Depressive Disorder,By State,Idaho,2021-04-28,17.7,Mild
Symptoms of Depressive Disorder,By State,Illinois,2021-04-28,21.2,Mild
Symptoms of Depressive Disorder,By State,Indiana,2021-04-28,20.4,Mild
Symptoms of Depressive Disorder,By State,Iowa,2021-04-28,19.5,Mild
Symptoms of Depressive Disorder,By State,Kansas,2021-04-28,21.7,Mild
Symptoms of Depressive Disorder,By State,Kentucky,2021-04-28,25.3,Moderate
Symptoms of Depressive Disorder,By State,Louisiana,2021-04-28,26.0,Moderate
Symptoms of Depressive Disorder,By State,Maine,2021-04-28,18.9,Mild
Symptoms of Depressive Disorder,By State,Maryland,2021-04-28,18.4,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2021-04-28,19.1,Mild
Symptoms of Depressive Disorder,By State,Michigan,2021-04-28,20.7,Mild
Symptoms of Depressive Disorder,By State,Minnesota,2021-04-28,14.9,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2021-04-28,16.1,Mild
Symptoms of Depressive Disorder,By State,Missouri,2021-04-28,20.8,Mild
Symptoms of Depressive Disorder,By State,Montana,2021-04-28,17.8,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2021-04-28,20.3,Mild
Symptoms of Depressive Disorder,By State,Nevada,2021-04-28,21.3,Mild
Symptoms of Depressive Disorder,By State,New Hampshire,2021-04-28,14.6,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2021-04-28,20.6,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2021-04-28,20.4,Mild
Symptoms of Depressive Disorder,By State,New York,2021-04-28,21.2,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2021-04-28,23.4,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2021-04-28,16.7,Mild
Symptoms of Depressive Disorder,By State,Ohio,2021-04-28,23.9,Mild
Symptoms of Depressive Disorder,By State,Oklahoma,2021-04-28,23.3,Mild
Symptoms of Depressive Disorder,By State,Oregon,2021-04-28,23.9,Mild
Symptoms of Depressive Disorder,By State,Pennsylvania,2021-04-28,19.5,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2021-04-28,14.9,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2021-04-28,20.7,Mild
Symptoms of Depressive Disorder,By State,South Dakota,2021-04-28,19.8,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2021-04-28,22.3,Mild
Symptoms of Depressive Disorder,By State,Texas,2021-04-28,23.9,Mild
Symptoms of Depressive Disorder,By State,Utah,2021-04-28,21.0,Mild
Symptoms of Depressive Disorder,By State,Vermont,2021-04-28,20.5,Mild
Symptoms of Depressive Disorder,By State,Virginia,2021-04-28,19.4,Mild
Symptoms of Depressive Disorder,By State,Washington,2021-04-28,22.7,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2021-04-28,24.8,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2021-04-28,19.7,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2021-04-28,16.4,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2021-04-28,28.1,Moderate
Symptoms of Anxiety Disorder,By State,Alaska,2021-04-28,29.7,Moderate
Symptoms of Anxiety Disorder,By State,Arizona,2021-04-28,25.8,Moderate
Symptoms of Anxiety Disorder,By State,Arkansas,2021-04-28,29.9,High
Symptoms of Anxiety Disorder,By State,California,2021-04-28,28.5,Moderate
Symptoms of Anxiety Disorder,By State,Colorado,2021-04-28,25.7,Moderate
Symptoms of Anxiety Disorder,By State,Connecticut,2021-04-28,25.8,Moderate
Symptoms of Anxiety Disorder,By State,Delaware,2021-04-28,26.3,Moderate
Symptoms of Anxiety Disorder,By State,District of Columbia,2021-04-28,25.0,Moderate
Symptoms of Anxiety Disorder,By State,Florida,2021-04-28,29.2,Moderate
Symptoms of Anxiety Disorder,By State,Georgia,2021-04-28,26.0,Moderate
Symptoms of Anxiety Disorder,By State,Hawaii,2021-04-28,20.6,Mild
Symptoms of Anxiety Disorder,By State,Idaho,2021-04-28,23.0,Mild
Symptoms of Anxiety Disorder,By State,Illinois,2021-04-28,26.6,Moderate
Symptoms of Anxiety Disorder,By State,Indiana,2021-04-28,24.3,Mild
Symptoms of Anxiety Disorder,By State,Iowa,2021-04-28,25.2,Moderate
Symptoms of Anxiety Disorder,By State,Kansas,2021-04-28,25.7,Moderate
Symptoms of Anxiety Disorder,By State,Kentucky,2021-04-28,30.8,High
Symptoms of Anxiety Disorder,By State,Louisiana,2021-04-28,30.4,High
Symptoms of Anxiety Disorder,By State,Maine,2021-04-28,23.3,Mild
Symptoms of Anxiety Disorder,By State,Maryland,2021-04-28,22.6,Mild
Symptoms of Anxiety Disorder,By State,Massachusetts,2021-04-28,24.3,Mild
Symptoms of Anxiety Disorder,By State,Michigan,2021-04-28,26.3,Moderate
Symptoms of Anxiety Disorder,By State,Minnesota,2021-04-28,20.8,Mild
Symptoms of Anxiety Disorder,By State,Mississippi,2021-04-28,19.1,Mild
Symptoms of Anxiety Disorder,By State,Missouri,2021-04-28,26.5,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2021-04-28,21.7,Mild
Symptoms of Anxiety Disorder,By State,Nebraska,2021-04-28,28.5,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2021-04-28,24.2,Mild
Symptoms of Anxiety Disorder,By State,New Hampshire,2021-04-28,23.3,Mild
Symptoms of Anxiety Disorder,By State,New Jersey,2021-04-28,23.3,Mild
Symptoms of Anxiety Disorder,By State,New Mexico,2021-04-28,25.4,Moderate
Symptoms of Anxiety Disorder,By State,New York,2021-04-28,27.4,Moderate
Symptoms of Anxiety Disorder,By State,North Carolina,2021-04-28,29.6,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2021-04-28,21.7,Mild
Symptoms of Anxiety Disorder,By State,Ohio,2021-04-28,25.8,Moderate
Symptoms of Anxiety Disorder,By State,Oklahoma,2021-04-28,29.7,Moderate
Symptoms of Anxiety Disorder,By State,Oregon,2021-04-28,27.8,Moderate
Symptoms of Anxiety Disorder,By State,Pennsylvania,2021-04-28,23.6,Mild
Symptoms of Anxiety Disorder,By State,Rhode Island,2021-04-28,21.6,Mild
Symptoms of Anxiety Disorder,By State,South Carolina,2021-04-28,25.7,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2021-04-28,23.0,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2021-04-28,25.2,Moderate
Symptoms of Anxiety Disorder,By State,Texas,2021-04-28,28.3,Moderate
Symptoms of Anxiety Disorder,By State,Utah,2021-04-28,25.8,Moderate
Symptoms of Anxiety Disorder,By State,Vermont,2021-04-28,24.6,Mild
Symptoms of Anxiety Disorder,By State,Virginia,2021-04-28,24.0,Mild
Symptoms of Anxiety Disorder,By State,Washington,2021-04-28,28.3,Moderate
Symptoms of Anxiety Disorder,By State,West Virginia,2021-04-28,27.6,Moderate
Symptoms of Anxiety Disorder,By State,Wisconsin,2021-04-28,20.5,Mild
Symptoms of Anxiety Disorder,By State,Wyoming,2021-04-28,25.3,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2021-04-28,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2021-04-28,33.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2021-04-28,29.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2021-04-28,35.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2021-04-28,33.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2021-04-28,30.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2021-04-28,29.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2021-04-28,30.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2021-04-28,30.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2021-04-28,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2021-04-28,29.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2021-04-28,23.2,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2021-04-28,25.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2021-04-28,29.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2021-04-28,27.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2021-04-28,27.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2021-04-28,29.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2021-04-28,35.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2021-04-28,34.3,High
