,Indicator,Group,State,Subgroup,Time Period Start Date,Value,year
2261,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2020-07-09,mild,2020
2262,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2020-07-09,mild,2020
2263,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,2020-07-09,mild,2020
2264,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2020-07-09,mild,2020
2265,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2020-07-09,mild,2020
2266,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2020-07-09,mild,2020
2267,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2020-07-09,mild,2020
2268,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2020-07-09,mild,2020
2269,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2020-07-09,mild,2020
2270,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2020-07-09,mild,2020
2271,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2020-07-09,mild,2020
2272,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2020-07-09,mild,2020
2273,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2020-07-09,mild,2020
2274,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2020-07-09,mild,2020
2275,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2020-07-09,mild,2020
2276,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,2020-07-09,mild,2020
2277,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,2020-07-09,mild,2020
2278,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,2020-07-09,mild,2020
2279,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,2020-07-09,mild,2020
2280,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,2020-07-09,mild,2020
2281,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,2020-07-09,mild,2020
2282,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,2020-07-09,mild,2020
2283,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,2020-07-09,mild,2020
2284,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,2020-07-09,mild,2020
2285,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,2020-07-09,mild,2020
2286,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,2020-07-09,mild,2020
2287,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2020-07-09,mild,2020
2288,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,2020-07-09,mild,2020
2289,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,2020-07-09,mild,2020
2290,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,2020-07-09,mild,2020
2291,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,2020-07-09,mild,2020
2292,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,2020-07-09,mild,2020
2293,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,2020-07-09,mild,2020
2294,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,2020-07-09,mild,2020
2295,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,2020-07-09,mild,2020
2296,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,2020-07-09,mild,2020
2297,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-07-09,mild,2020
2298,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,2020-07-09,mild,2020
2299,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,2020-07-09,mild,2020
2300,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2020-07-09,mild,2020
2301,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2020-07-09,mild,2020
2302,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2020-07-09,mild,2020
2303,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2020-07-09,mild,2020
2304,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2020-07-09,mild,2020
2305,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,2020-07-09,mild,2020
2306,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,2020-07-09,mild,2020
2307,Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,2020-07-09,mild,2020
2308,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,2020-07-09,mild,2020
2309,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,2020-07-09,mild,2020
2310,Symptoms of Depressive Disorder,National Estimate,United States,United States,2020-07-16,mild,2020
2311,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,2020-07-16,mild,2020
2312,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,2020-07-16,mild,2020
2313,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,2020-07-16,mild,2020
2314,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,2020-07-16,mild,2020
2315,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,2020-07-16,mild,2020
2316,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,2020-07-16,mild,2020
2317,Symptoms of Depressive Disorder,By Age,United States,80 years and above,2020-07-16,mild,2020
2318,Symptoms of Depressive Disorder,By Sex,United States,Male,2020-07-16,mild,2020
2319,Symptoms of Depressive Disorder,By Sex,United States,Female,2020-07-16,mild,2020
2320,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-07-16,mild,2020
2321,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-07-16,mild,2020
2322,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-07-16,mild,2020
2323,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-07-16,mild,2020
2324,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-07-16,mild,2020
2325,Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,2020-07-16,mild,2020
2326,Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,2020-07-16,mild,2020
2327,Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-07-16,mild,2020
2328,Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-07-16,mild,2020
2329,Symptoms of Depressive Disorder,By State,Alabama,Alabama,2020-07-16,mild,2020
2330,Symptoms of Depressive Disorder,By State,Alaska,Alaska,2020-07-16,mild,2020
2331,Symptoms of Depressive Disorder,By State,Arizona,Arizona,2020-07-16,mild,2020
2332,Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,2020-07-16,mild,2020
2333,Symptoms of Depressive Disorder,By State,California,California,2020-07-16,mild,2020
2334,Symptoms of Depressive Disorder,By State,Colorado,Colorado,2020-07-16,mild,2020
2335,Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,2020-07-16,mild,2020
2336,Symptoms of Depressive Disorder,By State,Delaware,Delaware,2020-07-16,mild,2020
2337,Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,2020-07-16,mild,2020
2338,Symptoms of Depressive Disorder,By State,Florida,Florida,2020-07-16,mild,2020
2339,Symptoms of Depressive Disorder,By State,Georgia,Georgia,2020-07-16,mild,2020
2340,Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,2020-07-16,mild,2020
2341,Symptoms of Depressive Disorder,By State,Idaho,Idaho,2020-07-16,mild,2020
2342,Symptoms of Depressive Disorder,By State,Illinois,Illinois,2020-07-16,mild,2020
2343,Symptoms of Depressive Disorder,By State,Indiana,Indiana,2020-07-16,mild,2020
2344,Symptoms of Depressive Disorder,By State,Iowa,Iowa,2020-07-16,mild,2020
2345,Symptoms of Depressive Disorder,By State,Kansas,Kansas,2020-07-16,mild,2020
2346,Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,2020-07-16,mild,2020
2347,Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,2020-07-16,mild,2020
2348,Symptoms of Depressive Disorder,By State,Maine,Maine,2020-07-16,mild,2020
2349,Symptoms of Depressive Disorder,By State,Maryland,Maryland,2020-07-16,mild,2020
2350,Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,2020-07-16,mild,2020
2351,Symptoms of Depressive Disorder,By State,Michigan,Michigan,2020-07-16,mild,2020
2352,Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,2020-07-16,mild,2020
2353,Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,2020-07-16,mild,2020
2354,Symptoms of Depressive Disorder,By State,Missouri,Missouri,2020-07-16,mild,2020
2355,Symptoms of Depressive Disorder,By State,Montana,Montana,2020-07-16,mild,2020
2356,Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,2020-07-16,mild,2020
2357,Symptoms of Depressive Disorder,By State,Nevada,Nevada,2020-07-16,mild,2020
2358,Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,2020-07-16,mild,2020
2359,Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,2020-07-16,mild,2020
2360,Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,2020-07-16,mild,2020
2361,Symptoms of Depressive Disorder,By State,New York,New York,2020-07-16,mild,2020
2362,Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,2020-07-16,mild,2020
2363,Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,2020-07-16,mild,2020
2364,Symptoms of Depressive Disorder,By State,Ohio,Ohio,2020-07-16,mild,2020
2365,Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,2020-07-16,mild,2020
2366,Symptoms of Depressive Disorder,By State,Oregon,Oregon,2020-07-16,mild,2020
2367,Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-07-16,mild,2020
2368,Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,2020-07-16,mild,2020
2369,Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,2020-07-16,mild,2020
2370,Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,2020-07-16,mild,2020
2371,Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,2020-07-16,mild,2020
2372,Symptoms of Depressive Disorder,By State,Texas,Texas,2020-07-16,mild,2020
2373,Symptoms of Depressive Disorder,By State,Utah,Utah,2020-07-16,mild,2020
2374,Symptoms of Depressive Disorder,By State,Vermont,Vermont,2020-07-16,mild,2020
2375,Symptoms of Depressive Disorder,By State,Virginia,Virginia,2020-07-16,mild,2020
2376,Symptoms of Depressive Disorder,By State,Washington,Washington,2020-07-16,mild,2020
2377,Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,2020-07-16,mild,2020
2378,Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,2020-07-16,mild,2020
2379,Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,2020-07-16,mild,2020
2380,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2020-07-16,mild,2020
2381,Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,2020-07-16,mild,2020
2382,Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,2020-07-16,mild,2020
2383,Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,2020-07-16,mild,2020
2384,Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,2020-07-16,mild,2020
2385,Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,2020-07-16,mild,2020
2386,Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,2020-07-16,mild,2020
2387,Symptoms of Anxiety Disorder,By Age,United States,80 years and above,2020-07-16,mild,2020
2388,Symptoms of Anxiety Disorder,By Sex,United States,Male,2020-07-16,mild,2020
2389,Symptoms of Anxiety Disorder,By Sex,United States,Female,2020-07-16,mild,2020
2390,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-07-16,mild,2020
2391,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-07-16,mild,2020
2392,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-07-16,mild,2020
2393,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-07-16,mild,2020
2394,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-07-16,mild,2020
2395,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,2020-07-16,mild,2020
2396,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,2020-07-16,mild,2020
2397,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,2020-07-16,mild,2020
2398,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,2020-07-16,mild,2020
2399,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,2020-07-16,mild,2020
2400,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,2020-07-16,mild,2020
2401,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,2020-07-16,mild,2020
2402,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,2020-07-16,mild,2020
2403,Symptoms of Anxiety Disorder,By State,California,California,2020-07-16,mild,2020
2404,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,2020-07-16,mild,2020
2405,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,2020-07-16,mild,2020
2406,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,2020-07-16,mild,2020
2407,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,2020-07-16,mild,2020
2408,Symptoms of Anxiety Disorder,By State,Florida,Florida,2020-07-16,mild,2020
2409,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,2020-07-16,mild,2020
2410,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,2020-07-16,mild,2020
2411,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,2020-07-16,mild,2020
2412,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,2020-07-16,mild,2020
2413,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,2020-07-16,mild,2020
2414,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,2020-07-16,mild,2020
2415,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,2020-07-16,mild,2020
2416,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,2020-07-16,mild,2020
2417,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,2020-07-16,mild,2020
2418,Symptoms of Anxiety Disorder,By State,Maine,Maine,2020-07-16,mild,2020
2419,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,2020-07-16,mild,2020
2420,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,2020-07-16,mild,2020
2421,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,2020-07-16,mild,2020
2422,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,2020-07-16,mild,2020
2423,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,2020-07-16,mild,2020
2424,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,2020-07-16,mild,2020
2425,Symptoms of Anxiety Disorder,By State,Montana,Montana,2020-07-16,mild,2020
2426,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,2020-07-16,mild,2020
2427,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,2020-07-16,mild,2020
2428,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,2020-07-16,mild,2020
2429,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,2020-07-16,mild,2020
2430,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,2020-07-16,mild,2020
2431,Symptoms of Anxiety Disorder,By State,New York,New York,2020-07-16,mild,2020
2432,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,2020-07-16,mild,2020
2433,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,2020-07-16,mild,2020
2434,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,2020-07-16,mild,2020
2435,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,2020-07-16,mild,2020
2436,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,2020-07-16,mild,2020
2437,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2020-07-16,mild,2020
2438,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,2020-07-16,mild,2020
2439,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,2020-07-16,mild,2020
2440,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,2020-07-16,mild,2020
2441,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,2020-07-16,mild,2020
2442,Symptoms of Anxiety Disorder,By State,Texas,Texas,2020-07-16,mild,2020
2443,Symptoms of Anxiety Disorder,By State,Utah,Utah,2020-07-16,mild,2020
2444,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,2020-07-16,mild,2020
2445,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,2020-07-16,mild,2020
2446,Symptoms of Anxiety Disorder,By State,Washington,Washington,2020-07-16,mild,2020
2447,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,2020-07-16,mild,2020
2448,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,2020-07-16,mild,2020
2449,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,2020-07-16,mild,2020
